Client ID,Client Name,MID
10001511,Community Psychiatric Counseling Services,1239220055030390
10001512,Community Rehab Care,1239220055034764
10001515,"Compass Rose Psychiatry, LLC",1239220055039391
10001516,Compassion Family Medicine,1239220055030119
10001517,Compassion Mental Health Inc.,1239220055028592
10001518,Complete Chiropractic Care,1239220055027099
10001525,"Comprehensive Natural Medicine, PLLC",1239220055030713
10001526,Comprehensive Wellness,1239220055024153
10001526,Comprehensive Wellness,1239220055014105
10001528,"Concierge Medicine For You, LLC",1239220055039078
10001529,"Concorde Suites, Inc.",1239220055007331
10001529,"Concorde Suites, Inc.",1239220055007422
10001529,"Concorde Suites, Inc.",1239220055007281
10001529,"Concorde Suites, Inc.",1239220055007315
10001529,"Concorde Suites, Inc.",1239220055007307
10001529,"Concorde Suites, Inc.",1239220055007323
10001529,"Concorde Suites, Inc.",1239220055007299
10001529,"Concorde Suites, Inc.",1239220055036538
10001529,"Concorde Suites, Inc.",1239220055007349
10001530,Concrete / Grandy Creek KOA,348137
10001536,"ConnectCare Hospitalists, LLC",1239220055012570
10001540,"Connie Wong, DPM, and Ki-Sang Yi, DPM, Inc.",1239220055032180
10001542,"Consolidated Towing, Inc.",1239220055005749
10001544,Contact Medical,1239220055032719
10001546,Continence Center of Las Vegas,1239220055022280
10001547,Continuing Care Personal Services,1239220055032933
10001553,Cook Medical Supply,1239220055033881
10001554,Cooperstown KOA,306739
10001555,Coordinated Health,100002
10001557,Copake KOA,1000304459
10001560,Corbin / Laurel Lake KOA,327889
10001561,Cordele KOA,332853
10001562,CORDENTAL Group,1239220055036421
10001562,CORDENTAL Group,1239220055036603
10001562,CORDENTAL Group,1239220055036439
10001562,CORDENTAL Group,1239220055036413
10001562,CORDENTAL Group,1239220055036397
10001562,CORDENTAL Group,1239220055029582
10001562,CORDENTAL Group,1239220055036231
10001562,CORDENTAL Group,1239220055030051
10001562,CORDENTAL Group,1239220055036223
10001562,CORDENTAL Group,1239220055021688
10001562,CORDENTAL Group,1239220055032768
10001562,CORDENTAL Group,1239220055036074
10001562,CORDENTAL Group,1239220055032230
10001562,CORDENTAL Group,1239220055036629
10001562,CORDENTAL Group,1239220055030143
10001562,CORDENTAL Group,1239220055036124
10001562,CORDENTAL Group,1239220055036090
10001562,CORDENTAL Group,1239220055017355
10001562,CORDENTAL Group,1239220055036140
10001562,CORDENTAL Group,1239220055036686
10001562,CORDENTAL Group,1239220055036389
10001562,CORDENTAL Group,1239220055036363
10001562,CORDENTAL Group,1239220055039938
10001562,CORDENTAL Group,1239220055026828
10001562,CORDENTAL Group,1239220055036132
10001562,CORDENTAL Group,1239220055027776
10001562,CORDENTAL Group,1239220055036256
10001562,CORDENTAL Group,1239220055031273
10001562,CORDENTAL Group,1239220055031281
10001562,CORDENTAL Group,1239220055036116
10001562,CORDENTAL Group,1239220055015888
10001562,CORDENTAL Group,1239220055036280
10001562,CORDENTAL Group,1239220055036355
10001562,CORDENTAL Group,1239220055036405
10001562,CORDENTAL Group,1239220055036082
10001562,CORDENTAL Group,1239220055032222
10001562,CORDENTAL Group,1239220055036173
10001562,CORDENTAL Group,1239220055036322
10001562,CORDENTAL Group,1239220055036462
10001562,CORDENTAL Group,1239220055036314
10001562,CORDENTAL Group,1239220055036066
10001562,CORDENTAL Group,1239220055017215
10001562,CORDENTAL Group,1239220055036157
10001562,CORDENTAL Group,1239220055036058
10001562,CORDENTAL Group,1239220055017223
10001562,CORDENTAL Group,1239220055036165
10001562,CORDENTAL Group,1239220055036033
10001562,CORDENTAL Group,1239220055036298
10001562,CORDENTAL Group,1239220055036330
10001562,CORDENTAL Group,1239220055036348
10001562,CORDENTAL Group,1239220055036488
10001562,CORDENTAL Group,1239220055036454
10001562,CORDENTAL Group,1239220055031802
10001562,CORDENTAL Group,1239220055039441
10001562,CORDENTAL Group,1239220055031810
10001562,CORDENTAL Group,1239220055036975
10001562,CORDENTAL Group,1239220055036496
10001562,CORDENTAL Group,1239220055015896
10001562,CORDENTAL Group,1239220055031794
10001562,CORDENTAL Group,1239220055034483
10001562,CORDENTAL Group,1239220055022652
10001562,CORDENTAL Group,1239220055036504
10001562,CORDENTAL Group,1239220055032073
10001562,CORDENTAL Group,1239220055037015
10001562,CORDENTAL Group,1239220055036371
10001562,CORDENTAL Group,1239220055036512
10001562,CORDENTAL Group,1239220055036470
10001562,CORDENTAL Group,1239220055036520
10001562,CORDENTAL Group,1239220055036447
10001567,Corner HealthMart Pharmacy,1239220055002654
10001568,Cornerstone Acupuncture Institute,1239220055013131
10001570,Cornerstone Chiropractic Wellness,1239220055028857
10001573,Cornerstone Lodge of Foley,1239220055030473
10001578,"Corrigent, PLLC",1239220055031620
10001580,Cortez / Mesa Verde KOA,306707
10001582,Coshocton KOA,320707
10001583,Cotopaxi / Arkansas River KOA,323130
10001588,"Cotulla Camp Resort, LLC",348134
10001589,Cougar Vineyard and Winery,1239220055002589
10001592,Counseling Connections of San Antonio,1239220055013511
10001592,Counseling Connections of San Antonio,1239220055027651
10008060,County of Accomack,1239220055003256
10008060,County of Accomack,1239220055003249
10008060,County of Accomack,1239220055003264
10008061,County of Kern Public Works,1239220055003447
10008061,County of Kern Public Works,1239220055003454
10008061,County of Kern Public Works,1239220055003462
10008061,County of Kern Public Works,1239220055003470
10008061,County of Kern Public Works,1239220055003488
10008061,County of Kern Public Works,1239220055003496
10008061,County of Kern Public Works,1239220055003504
10008061,County of Kern Public Works,1239220055003512
10008061,County of Kern Public Works,1239220055003520
10008061,County of Kern Public Works,1239220055003538
10001610,County of San Bernardino DPW (Barstow),276659
10001610,County of San Bernardino DPW (Barstow),276661
10001610,County of San Bernardino DPW (Barstow),276662
10001610,County of San Bernardino DPW (Barstow),276663
10001610,County of San Bernardino DPW (Barstow),276664
10001610,County of San Bernardino DPW (Barstow),276665
10001610,County of San Bernardino DPW (Barstow),276667
10001610,County of San Bernardino DPW (Barstow),276660
10001610,County of San Bernardino DPW (Barstow),276668
10008062,County of Steuben,1239220055027347
10008062,County of Steuben,1239220055027388
10008062,County of Steuben,1239220055027354
10008062,County of Steuben,1239220055027362
10008062,County of Steuben,1239220055027370
10001619,"Courtney M. West, Ph.D.",1239220055023502
10001620,Covenant Health,245530
10001620,Covenant Health,1239220055035175
10001620,Covenant Health,1239220055036991
10001620,Covenant Health,221115
10001620,Covenant Health,1239220055035019
10001620,Covenant Health,1239220055035266
10001620,Covenant Health,1239220055035290
10001620,Covenant Health,1239220055035274
10001620,Covenant Health,1239220055035258
10001620,Covenant Health,1239220055035282
10001620,Covenant Health,228583
10001620,Covenant Health,228584
10001620,Covenant Health,248671
10001620,Covenant Health,221110
10001620,Covenant Health,835090
10001620,Covenant Health,835089
10001620,Covenant Health,835088
10001620,Covenant Health,835087
10001620,Covenant Health,835086
10001620,Covenant Health,835077
10001620,Covenant Health,1239220055036843
10001620,Covenant Health,83570
10001620,Covenant Health,83569
10001620,Covenant Health,83568
10001620,Covenant Health,83567
10001620,Covenant Health,835172
10001620,Covenant Health,36601
10001620,Covenant Health,835171
10001620,Covenant Health,221120
10001620,Covenant Health,243003
10001620,Covenant Health,835294
10001620,Covenant Health,835293
10001620,Covenant Health,835292
10001620,Covenant Health,835291
10001620,Covenant Health,1239220055035068
10001620,Covenant Health,1239220055035209
10001620,Covenant Health,1239220055035308
10001620,Covenant Health,245536
10001620,Covenant Health,1239220055035225
10001620,Covenant Health,1239220055035217
10001620,Covenant Health,1239220055035340
10001620,Covenant Health,245535
10001620,Covenant Health,245532
10001620,Covenant Health,835071
10001620,Covenant Health,1239220055035696
10001620,Covenant Health,1239220055037569
10001620,Covenant Health,1239220055035456
10001620,Covenant Health,1239220055035704
10001620,Covenant Health,1239220055035811
10001620,Covenant Health,1239220055035795
10001620,Covenant Health,1239220055035779
10001620,Covenant Health,1239220055035787
10001620,Covenant Health,1239220055035761
10001620,Covenant Health,1239220055035746
10001620,Covenant Health,1239220055035670
10001620,Covenant Health,1239220055035662
10001620,Covenant Health,1239220055035654
10001620,Covenant Health,1239220055035647
10001620,Covenant Health,1239220055037379
10001620,Covenant Health,1239220055037387
10001620,Covenant Health,1239220055037361
10001620,Covenant Health,1239220055037346
10001620,Covenant Health,1239220055037353
10001620,Covenant Health,1239220055035621
10001620,Covenant Health,1239220055035621
10001620,Covenant Health,1239220055035803
10001620,Covenant Health,1239220055035613
10001620,Covenant Health,1239220055035605
10001620,Covenant Health,1239220055035597
10001620,Covenant Health,1239220055035563
10001620,Covenant Health,1239220055035589
10001620,Covenant Health,1239220055035571
10001620,Covenant Health,1239220055035837
10001620,Covenant Health,1239220055035530
10001620,Covenant Health,1239220055035092
10001620,Covenant Health,1239220055035829
10001620,Covenant Health,1239220055035522
10001620,Covenant Health,1239220055035514
10001620,Covenant Health,1239220055035506
10001620,Covenant Health,1239220055035498
10001620,Covenant Health,1239220055035639
10001620,Covenant Health,1239220055035480
10001620,Covenant Health,1239220055035472
10001620,Covenant Health,1239220055035464
10001620,Covenant Health,221112
10001620,Covenant Health,221118
10001620,Covenant Health,221111
10001620,Covenant Health,221114
10001620,Covenant Health,245534
10001620,Covenant Health,251731
10001620,Covenant Health,1239220055035688
10001620,Covenant Health,1239220055037163
10001620,Covenant Health,1239220055036850
10001620,Covenant Health,1239220055035415
10001620,Covenant Health,1239220055035183
10001620,Covenant Health,1239220055035373
10001620,Covenant Health,835078
10001620,Covenant Health,1239220055035241
10001620,Covenant Health,1239220055035381
10001620,Covenant Health,1239220055035357
10001620,Covenant Health,1239220055035332
10001620,Covenant Health,1239220055035324
10001620,Covenant Health,1239220055035407
10001620,Covenant Health,835127
10001620,Covenant Health,835126
10001620,Covenant Health,835125
10001620,Covenant Health,835124
10001620,Covenant Health,835123
10001620,Covenant Health,835122
10001620,Covenant Health,835121
10001620,Covenant Health,835120
10001620,Covenant Health,835118
10001620,Covenant Health,835117
10001620,Covenant Health,835116
10001620,Covenant Health,835115
10001620,Covenant Health,835114
10001620,Covenant Health,835113
10001620,Covenant Health,835112
10001620,Covenant Health,835110
10001620,Covenant Health,835109
10001620,Covenant Health,835108
10001620,Covenant Health,835079
10001620,Covenant Health,1239220055036561
10001620,Covenant Health,835119
10001620,Covenant Health,835111
10001620,Covenant Health,1239220055035233
10001620,Covenant Health,1239220055035365
10001620,Covenant Health,1239220055035399
10001620,Covenant Health,1239220055035191
10001620,Covenant Health,1239220055035316
10001620,Covenant Health,1239220055035423
10001620,Covenant Health,1239220055035027
10001625,Covenant Woods,1239220055004080
10001626,Covert / South Haven KOA,305006
10001627,Covington Chiropractic,1239220055018221
10001629,Coxsackie Chiropractic,1239220055014097
10001659,Craig KOA,304141
10001660,"Craig M. Voorhees, Ph.D.",1239220055011853
10001661,"Craig R. Johnson, MD, Inc.",1239220055017439
10001665,"Creative Center for Wellness, Inc",1239220055025176
10001667,Creative Rehab,1239220055010996
10001669,Creedmoor Centre Endocrinology,1239220055010194
10001673,Crescent City / Redwoods KOA,310000
10001674,Crescent City Chiropractic,1239220055018916
10001675,Crescent Medical Center,1239220055013974
10001676,Crestwood Foot Clinic,1239220055004379
10001677,Cripple Creek KOA,325416
10001682,Crossroad Consultation and Coaching Services PLLC,1239220055030382
10001683,Crossroads Center of Frederick LLC,1239220055013719
10001683,Crossroads Center of Frederick LLC,1239220055013701
10001687,Crossville I-40 KOA,376279
10001694,Crystal Vision Optical,1239220055002530
10001694,Crystal Vision Optical,1239220055004585
10001696,CSI Rentals,1239220055010079
10001701,Cumberland Kings Bay Lodges,1239220055003983
10001706,Current Physical Therapy,1239220055033964
10001708,Curtis Podiatry PLLC,1239220055012877
10001711,Cuyahoga Valley Christian Academy,1239220055003629
10008063,Cypress Cove at Health Park Florida,1239220055012836
10008063,Cypress Cove at Health Park Florida,1239220055012828
10008063,Cypress Cove at Health Park Florida,1239220055012844
10001718,"Cyril Rebel, MD",1239220055017025
10001724,Dakota Chiropractic,1239220055013446
10001725,"Dakota Institute of Trauma Therapy, PC",1239220055027909
10001728,Dallas Health 360,1239220055018999
10001728,Dallas Health 360,1239220055014592
10001729,Dalton Guest Hospitality LLC,1239220055030895
10001732,Danae Bergman,1239220055032214
10001734,"Daniel Aupperlee, LPC",1239220055030077
10001736,"Daniel L. Fortmann, MD PC",1239220055037486
10001738,"Daniel Rola, LAc",1239220055027941
10001738,"Daniel Rola, LAc",1239220055038294
10001742,"Daniel Urrutia, MD",1239220055013859
10001743,"Danny L. Huynh, MD, Urology",1239220055019187
10001745,Darshan Patel,1239220055037338
10001747,"David Anderson, MD, PLLC",1239220055034327
10001748,"David C. Todd, LLC",1239220055015508
10001749,"David Chen, DC",1239220055015318
10001752,"David L. Falkstein, PhD, LLC",1239220055016563
10001752,"David L. Falkstein, PhD, LLC",1239220055012448
10001754,David Lee Acupuncture,1239220055016571
10001755,"David M. Krauss, DC",1239220055013420
10001756,"David Scott May, MD",1239220055036595
10001761,Davie / Ft. Lauderdale KOA,348347
10001762,Davis & DeRosa Physical Therapy,1239220055004932
10001768,DaVita Medical Group,1239220055033485
10001768,DaVita Medical Group,1239220055033444
10001768,DaVita Medical Group,1239220055033378
10001768,DaVita Medical Group,1239220055033428
10001768,DaVita Medical Group,1239220055033469
10001768,DaVita Medical Group,1239220055033477
10001768,DaVita Medical Group,1239220055033501
10001768,DaVita Medical Group,361369
10001768,DaVita Medical Group,361370
10001768,DaVita Medical Group,361372
10001768,DaVita Medical Group,361376
10001768,DaVita Medical Group,361377
10001768,DaVita Medical Group,361378
10001768,DaVita Medical Group,361379
10001768,DaVita Medical Group,361380
10005034,OptumCare,361382
10005034,OptumCare,361405
10005034,OptumCare,361383
10005034,OptumCare,361384
10005034,OptumCare,361385
10005034,OptumCare,361402
10005034,OptumCare,361386
10005034,OptumCare,361387
10005034,OptumCare,361389
10005034,OptumCare,361390
10005034,OptumCare,361395
10005034,OptumCare,361391
10005034,OptumCare,1239220055033865
10005034,OptumCare,1239220055033550
10005034,OptumCare,1239220055033451
10005034,OptumCare,1239220055033543
10005034,OptumCare,835056
10005034,OptumCare,1239220055033493
10005034,OptumCare,1239220055033535
10005034,OptumCare,1239220055033527
10005034,OptumCare,1239220055033519
10005034,OptumCare,1239220055033568
10005034,OptumCare,1239220055033410
10001771,"Dawna Gutzmann, MD & Associates",1239220055039862
10008064,Daybreak Suites Extended Stay,1239220055016217
10008064,Daybreak Suites Extended Stay,1239220055016225
10001780,Dayton KOA,300660
10001784,"DBDT, LLC",1239220055013198
10001787,Deadwood / Black Hills KOA,348870
10001789,"Debbie E. Dickson Counseling, Inc.",1239220055030283
10001791,Decatur / Wheeler Lake KOA,362289
10001795,Decatur OB-GYN Associates,1239220055017603
10001796,Decorah Chiropractic,1239220055018346
10001797,DeepRoots Bible,1239220055004031
10008065,Delaware Psychological Services,1239220055011747
10008065,Delaware Psychological Services,1239220055034095
10008065,Delaware Psychological Services,1239220055012752
10001811,Delaware Sleep Disorder Clinic Newark,1239220055029145
10001811,Delaware Sleep Disorder Clinic Newark,1239220055029137
10001811,Delaware Sleep Disorder Clinic Newark,1239220055029194
10001811,Delaware Sleep Disorder Clinic Newark,1239220055029152
10001811,Delaware Sleep Disorder Clinic Newark,1239220055029186
10001811,Delaware Sleep Disorder Clinic Newark,1239220055029178
10008066,Delaware Solid Waste Authority,1239220055003090
10008066,Delaware Solid Waste Authority,1239220055003124
10008066,Delaware Solid Waste Authority,1239220055003942
10008066,Delaware Solid Waste Authority,1239220055003959
10008066,Delaware Solid Waste Authority,1239220055003108
10008066,Delaware Solid Waste Authority,1239220055003132
10008066,Delaware Solid Waste Authority,1239220055003116
10008066,Delaware Solid Waste Authority,1239220055003140
10001821,Delaware Water Gap / Pocono Mountain KOA,346827
10001835,Dental Center at Overlook Medical Center,1239220055031885
10001837,Dental Group of Amarillo,1239220055001623
10001837,Dental Group of Amarillo,1239220055003694
10001837,Dental Group of Amarillo,1239220055013560
10001837,Dental Group of Amarillo,1239220055038807
10001837,Dental Group of Amarillo,1239220055031554
10001837,Dental Group of Amarillo,1239220055036587
10001837,Dental Group of Amarillo,1239220055031539
10001837,Dental Group of Amarillo,1239220055031547
10001847,DentalOne Partners,1239220055010327
10001847,DentalOne Partners,1239220055006622
10001847,DentalOne Partners,1239220055012620
10008067,Dentistry for Children,1239220055005848
10008067,Dentistry for Children,1239220055005855
10008067,Dentistry for Children,1239220055005863
10002070,Denver East / Strasburg KOA,360608
10002071,Denver Health,1239220055031067
10002071,Denver Health,1239220055030978
10002071,Denver Health,1239220055031216
10002071,Denver Health,1239220055030796
10002071,Denver Health,1239220055034640
10002071,Denver Health,83751
10002071,Denver Health,241816
10002071,Denver Health,1239220055039565
10002071,Denver Health,1239220055030887
10002071,Denver Health,1239220055030812
10002071,Denver Health,1239220055031208
10002071,Denver Health,1239220055030911
10002071,Denver Health,1239220055031109
10002071,Denver Health,1239220055031158
10002071,Denver Health,1239220055030994
10002071,Denver Health,1239220055030960
10002071,Denver Health,1239220055031174
10002071,Denver Health,1239220055031182
10002071,Denver Health,1239220055030838
10002071,Denver Health,215760
10002071,Denver Health,1239220055031141
10002071,Denver Health,1239220055030937
10002071,Denver Health,1239220055031133
10002071,Denver Health,1239220055030754
10002071,Denver Health,1239220055031034
10002071,Denver Health,1239220055030739
10002071,Denver Health,1239220055030861
10002071,Denver Health,1239220055033055
10002071,Denver Health,1239220055031190
10002071,Denver Health,1239220055030820
10002071,Denver Health,1239220055030788
10002071,Denver Health,1239220055030747
10002071,Denver Health,1239220055031018
10002071,Denver Health,1239220055031000
10002071,Denver Health,1239220055030804
10002071,Denver Health,1239220055031125
10002071,Denver Health,1239220055030929
10002071,Denver Health,1239220055031091
10002071,Denver Health,1239220055031042
10002071,Denver Health,1239220055030952
10002071,Denver Health,1239220055030846
10002071,Denver Health,1239220055031026
10002071,Denver Health,1239220055031083
10002071,Denver Health,1239220055030853
10002071,Denver Health,1239220055031075
10002071,Denver Health,1239220055030986
10002071,Denver Health,1239220055030879
10002071,Denver Health,1239220055031059
10002071,Denver Health,1239220055031117
10002072,Denver West / Central City KOA,324367
10002074,"Derek Rice, D.C. LLC",1239220055014394
10002080,Des Moines West KOA,305709
10002081,Desert Behavioral Health,1239220055029293
10002088,"Desert Sands Medical Group, LLC",1239220055027107
10008068,Destiny Dental,1239220055004726
10008068,Destiny Dental,1239220055010251
10008068,Destiny Dental,1239220055012380
10008068,Destiny Dental,1239220055005186
10008068,Destiny Dental,1239220055001870
10008068,Destiny Dental,1239220055018866
10008068,Destiny Dental,1239220055031687
10008068,Destiny Dental,1239220055029012
10008068,Destiny Dental,1239220055006879
10008068,Destiny Dental,1239220055030366
10008068,Destiny Dental,1239220055001581
10008068,Destiny Dental,1239220055003272
10008068,Destiny Dental,1239220055001714
10008068,Destiny Dental,1239220055004007
10008068,Destiny Dental,1239220055039474
10008068,Destiny Dental,1239220055039839
10002105,"Developmental Behavioral Pediatrics of Central Florida, PA",1239220055022462
10002106,Developmental Pediatrics of Greater Boston,1239220055039458
10002107,Devils Tower / Black Hills KOA,306040
10002113,Diabetes Self Care Management Institute,1239220055016662
10002116,Diagnostic Laboratories & Radiology,1239220055002597
10002116,Diagnostic Laboratories & Radiology,1239220055001664
10002116,Diagnostic Laboratories & Radiology,1239220055001656
10002116,Diagnostic Laboratories & Radiology,1239220055001649
10002116,Diagnostic Laboratories & Radiology,1239220055001631
10002116,Diagnostic Laboratories & Radiology,1239220055002464
10002116,Diagnostic Laboratories & Radiology,1239220055032776
10002120,"Diagnostic Resources, LLC",1239220055004577
10002120,"Diagnostic Resources, LLC",36594
10002123,"Diamond State Counseling, LLC",1239220055018502
10008069,Doc Bresler's Cavity Busters,1239220055023510
10008069,Doc Bresler's Cavity Busters,1239220055009899
10008069,Doc Bresler's Cavity Busters,1239220055009956
10008069,Doc Bresler's Cavity Busters,1239220055009931
10008069,Doc Bresler's Cavity Busters,1239220055009915
10008069,Doc Bresler's Cavity Busters,1239220055009907
10008069,Doc Bresler's Cavity Busters,1239220055009949
10008069,Doc Bresler's Cavity Busters,1239220055009923
10008069,Doc Bresler's Cavity Busters,1239220055009881
10008069,Doc Bresler's Cavity Busters,1239220055017108
10002164,Dodge City KS KOA,339364
10002165,Does Outside The Box,1239220055037650
10002167,Dolio Winery,1239220055003926
10002170,"Donald W. Inadomi, MD",1239220055028444
10002172,Donna Silver Billing Company,1239220055038757
10002174,"Doorways, LLC",1239220055024203
10002176,Doug Batholomew,1239220055024278
10002177,Dougherty Laser Vision,1239220055010228
10002177,Dougherty Laser Vision,1239220055010210
10002177,Dougherty Laser Vision,1239220055010202
10002177,Dougherty Laser Vision,1239220055025226
10002177,Dougherty Laser Vision,1239220055025184
10002177,Dougherty Laser Vision,1239220055007182
10002177,Dougherty Laser Vision,1239220055025192
10002177,Dougherty Laser Vision,1239220055007190
10002177,Dougherty Laser Vision,1239220055025200
10002177,Dougherty Laser Vision,1239220055024062
10002177,Dougherty Laser Vision,1239220055025218
10002177,Dougherty Laser Vision,1239220055024427
10002177,Dougherty Laser Vision,1239220055005178
10002177,Dougherty Laser Vision,1239220055006655
10002184,Douglas KOA,306531
10002185,Dover Walk-In Medical Aid Unit,1239220055028840
10002189,"Dr. Aida Murko-Muharemagic, MD, PA",1239220055016555
10002190,"Dr. Aleksandr Ilyayev, MD",1239220055028907
10002191,"Dr. Alys Smith, DC",1239220055032206
10002195,"Dr. Bob Sears, Inc.",1239220055001920
10002200,"Dr. Cynthia Splies, DAOM, LAc",1239220055014246
10002200,"Dr. Cynthia Splies, DAOM, LAc",1239220055014253
10002204,"Dr. Edward J. Muldrow, III",1239220055024435
10002206,"Dr. Gary R. Ackerman, DDS",1239220055016498
10002212,"Dr. Javed, MD",1239220055037031
10002213,"Dr. Jennifer L. Bearse, PsyD, LLC",1239220055017470
10002215,Dr. John Deitche and Associates,1239220055019369
10002219,"Dr. Jonathan Hall, MD, FACS",1239220055037064
10002221,Dr. Kelly Hird & Psychological Associates,1239220055016977
10002222,"Dr. Levi Harrison, MD, APC",1239220055012307
10002223,Dr. Malaygiri Aparnath,1239220055039664
10002229,"Dr. Miriam Mazure-Mitchell, ND, MS",1239220055024831
10002236,"Dr. Richard Park, MD",1239220055034053
10002237,"Dr. Rick Wilson, PHD",1239220055012737
10002238,Dr. Robert Chong DPM,1239220055033204
10002241,Dr. Stein Pediatrics,1239220055037643
10002247,Dr. Watlington & Associates,1239220055018726
10002257,Dry Creek Pediatric Dentistry,1239220055016506
10002260,DuBois / Treasure Lake KOA,323673
10002261,Dubois / Wind River KOA,320149
10002262,"Dubuque Obstetrics & Gynecology, PC",1239220055028378
10002267,Durango KOA,306692
10002268,Durango North / Riverside KOA,322990
10002272,"Dzenis Orthopaedics, MD, PC",1239220055002027
10002281,East Alabama Medical Center,360579
10002283,"East Alabama Urology Associates, PA",1239220055022736
10002295,"East Lyme Oral & Maxillofacial Surgery, LLC",1239220055005160
10002302,Eastern Iowa Dental Center,1239220055006671
10002306,Eastside Primary Care & Wellness,1239220055027198
10002306,Eastside Primary Care & Wellness,1239220055034392
10002308,"EatWellGuru, LLC",1239220055016746
10002309,EC Billing Service,1239220055023338
10002309,EC Billing Service,1239220055016860
10002309,EC Billing Service,1239220055015862
10008070,Eff Lodge,1239220055002936
10008070,Eff Lodge,1239220055003009
10008070,Eff Lodge,1239220055002944
10008070,Eff Lodge,1239220055002910
10008070,Eff Lodge,1239220055002977
10008070,Eff Lodge,1239220055002969
10008070,Eff Lodge,1239220055002928
10008070,Eff Lodge,1239220055002902
10008070,Eff Lodge,1239220055003033
10008070,Eff Lodge,1239220055002951
10008070,Eff Lodge,1239220055002985
10008070,Eff Lodge,1239220055002993
10008070,Eff Lodge,1239220055003025
10008070,Eff Lodge,1239220055003017
10002336,Eilers Dental,1239220055005913
10002336,Eilers Dental,83520
10002358,Eisenhower Medical Center,1239220055006184
10002358,Eisenhower Medical Center,1239220055006580
10002358,Eisenhower Medical Center,1239220055006036
10002358,Eisenhower Medical Center,1239220055006325
10002358,Eisenhower Medical Center,1239220055006200
10002358,Eisenhower Medical Center,1239220055005996
10002358,Eisenhower Medical Center,1239220055006069
10002358,Eisenhower Medical Center,1239220055006077
10002358,Eisenhower Medical Center,1239220055006002
10002358,Eisenhower Medical Center,1239220055006051
10002358,Eisenhower Medical Center,1239220055005988
10002358,Eisenhower Medical Center,1239220055006234
10002358,Eisenhower Medical Center,1239220055006176
10002358,Eisenhower Medical Center,1239220055006218
10002358,Eisenhower Medical Center,1239220055006044
10002358,Eisenhower Medical Center,1239220055006192
10002358,Eisenhower Medical Center,1239220055005954
10002358,Eisenhower Medical Center,1239220055006432
10002358,Eisenhower Medical Center,1239220055005962
10002358,Eisenhower Medical Center,83577
10002358,Eisenhower Medical Center,535181
10002358,Eisenhower Medical Center,1239220055006549
10002358,Eisenhower Medical Center,1239220055006291
10002358,Eisenhower Medical Center,1239220055006226
10002358,Eisenhower Medical Center,1239220055006150
10002358,Eisenhower Medical Center,1239220055006473
10002358,Eisenhower Medical Center,1239220055006127
10002358,Eisenhower Medical Center,1239220055006093
10002358,Eisenhower Medical Center,1239220055006523
10002358,Eisenhower Medical Center,1239220055006416
10002358,Eisenhower Medical Center,1239220055006408
10002358,Eisenhower Medical Center,1239220055006499
10002358,Eisenhower Medical Center,1239220055006457
10002358,Eisenhower Medical Center,1239220055006481
10002358,Eisenhower Medical Center,1239220055006440
10002358,Eisenhower Medical Center,1239220055006374
10002358,Eisenhower Medical Center,1239220055006390
10002358,Eisenhower Medical Center,1239220055006168
10002358,Eisenhower Medical Center,1239220055006358
10002358,Eisenhower Medical Center,1239220055006531
10002358,Eisenhower Medical Center,1239220055006515
10002358,Eisenhower Medical Center,1239220055006507
10002358,Eisenhower Medical Center,1239220055006283
10002358,Eisenhower Medical Center,1239220055006275
10002358,Eisenhower Medical Center,1239220055006010
10002358,Eisenhower Medical Center,1239220055006101
10002358,Eisenhower Medical Center,1239220055006119
10002358,Eisenhower Medical Center,1239220055006333
10002358,Eisenhower Medical Center,1239220055006309
10002358,Eisenhower Medical Center,1239220055006028
10002358,Eisenhower Medical Center,1239220055006424
10002358,Eisenhower Medical Center,1239220055006465
10002358,Eisenhower Medical Center,1239220055006259
10002358,Eisenhower Medical Center,1239220055006143
10002358,Eisenhower Medical Center,1239220055006382
10002358,Eisenhower Medical Center,1239220055006341
10002358,Eisenhower Medical Center,1239220055006267
10002358,Eisenhower Medical Center,1239220055006242
10002358,Eisenhower Medical Center,1239220055006135
10002358,Eisenhower Medical Center,1239220055006366
10002358,Eisenhower Medical Center,1239220055006317
10002358,Eisenhower Medical Center,1239220055006085
10002358,Eisenhower Medical Center,1239220055005970
10002358,Eisenhower Medical Center,1239220055031497
10008071,Ekren Orthodontics,1239220055001813
10008071,Ekren Orthodontics,1239220055001805
10002401,El Camino Hospital,290292
10002401,El Camino Hospital,290446
10002401,El Camino Hospital,290442
10002401,El Camino Hospital,290290
10002401,El Camino Hospital,243633
10002401,El Camino Hospital,290289
10002401,El Camino Hospital,290291
10002401,El Camino Hospital,314878
10002409,El Reno West KOA,344368
10002410,"Elaine Ponchione, LPA",1239220055023288
10002419,"Elis Madrigal, MD, LLC",1239220055016258
10002421,"Elite Medical Care, PLLC",1239220055028774
10002422,Elite Multi Specialty Clinic,1239220055029095
10002423,Elite Neurology,1239220055037122
10002424,"Elite Nutrition Consulting, LLC",1239220055012976
10002430,Elite Sports Physical Therapy,1239220055034616
10002431,Elite Sports Physical Therapy (Corral),1239220055011366
10002435,"Elizabeth Cottingham, MD, LLC",1239220055032545
10002437,Elizabethtown / Hershey KOA,306649
10002438,Elk City / Clinton KOA,307818
10002439,Elkhart Co. / Middlebury KOA,306733
10002440,Elkhorn Surgical Center LLC,1239220055027610
